date,symbol,opening_range,risk_pct,tp_multiplier,direction,triggered,outcome,pnl,return_pct,orb_high,orb_low,orb_range
2025-10-01,AAPL,15m,0.01,2.0,long,False,No Trade,0.0,0.0,258.7900085449219,254.9499969482422,3.8400115966796875
2025-10-01,AAPL,15m,0.01,2.0,short,False,No Trade,0.0,0.0,258.7900085449219,254.9499969482422,3.8400115966796875
2025-10-01,AAPL,15m,0.01,1.0,long,False,No Trade,0.0,0.0,258.7900085449219,254.9499969482422,3.8400115966796875
2025-10-01,AAPL,15m,0.01,1.0,short,False,No Trade,0.0,0.0,258.7900085449219,254.9499969482422,3.8400115966796875
2025-10-01,AAPL,15m,0.01,0.5,long,False,No Trade,0.0,0.0,258.7900085449219,254.9499969482422,3.8400115966796875
2025-10-01,AAPL,15m,0.01,0.5,short,False,No Trade,0.0,0.0,258.7900085449219,254.9499969482422,3.8400115966796875
2025-10-01,AAPL,15m,0.02,2.0,long,False,No Trade,0.0,0.0,258.7900085449219,254.9499969482422,3.8400115966796875
2025-10-01,AAPL,15m,0.02,2.0,short,False,No Trade,0.0,0.0,258.7900085449219,254.9499969482422,3.8400115966796875
2025-10-01,AAPL,15m,0.02,1.0,long,False,No Trade,0.0,0.0,258.7900085449219,254.9499969482422,3.8400115966796875
2025-10-01,AAPL,15m,0.02,1.0,short,False,No Trade,0.0,0.0,258.7900085449219,254.9499969482422,3.8400115966796875
2025-10-01,AAPL,15m,0.02,0.5,long,False,No Trade,0.0,0.0,258.7900085449219,254.9499969482422,3.8400115966796875
2025-10-01,AAPL,15m,0.02,0.5,short,False,No Trade,0.0,0.0,258.7900085449219,254.9499969482422,3.8400115966796875
